,alpha3,Year,gdp_growth,join_flg
11092,PER,2001,-0.748837166,True
11093,PHL,2001,0.800810539,True
11094,PLW,2001,5.542822297,True
11095,PNG,2001,-3.457957151,True
11096,POL,2001,1.261675976,True
11097,PRE,2001,1.397441445,True
11098,PRI,2001,6.086049154,True
11099,PRK,2001,,True
11100,PRT,2001,1.227263281,True
11101,PRY,2001,-2.493692859,True
11102,PSE,2001,-11.59906908,True
11103,PSS,2001,-0.425559966,True
11104,PST,2001,1.039326526,True
11105,PYF,2001,-1.876704984,True
11106,QAT,2001,-1.149555604,True
11107,ROU,2001,6.696722599,True
11108,RUS,2001,5.546718339,True
11109,RWA,2001,7.526799287,True
11110,SAS,2001,2.365091234,True
11111,SAU,2001,-4.740980223,True
11112,SDN,2001,3.515158586,True
11113,SEN,2001,1.811768659,True
11114,SGP,2001,-3.703665952,True
11115,SLB,2001,-9.730561274,True
11116,SLE,2001,-11.71609923,True
11117,SLV,2001,0.46220479,True
11118,SMR,2001,4.240283369,True
11119,SOM,2001,2.920916235,True
11120,SRB,2001,6.962279112,True
11121,SSA,2001,1.440384977,True
11122,SSD,2001,,True
11123,SSF,2001,1.433186259,True
11124,SST,2001,0.89496193,True
11125,STP,2001,1.404889541,True
11126,SUR,2001,2.076210129,True
11127,SVK,2001,3.113697176,True
11128,SVN,2001,2.666860225,True
11129,SWE,2001,1.0890081,True
11130,SWZ,2001,0.126963667,True
11131,SXM,2001,,True
11132,SYC,2001,-2.356613335,True
11133,SYR,2001,-1.402843255,True
11134,TCA,2001,,True
11135,TCD,2001,7.954457069,True
11136,TEA,2001,5.968623927,True
11137,TEC,2001,2.667905997,True
11138,TGO,2001,-1.800512896,True
11139,THA,2001,2.398731618,True
11140,TJK,2001,7.483376811,True
11141,TKM,2001,2.274291264,True
11142,TLA,2001,-1.193054476,True
11143,TLS,2001,6.730839567,True
11144,TMN,2001,0.880103757,True
11145,TON,2001,0.892104339,True
11146,TSA,2001,2.365091234,True
11147,TSS,2001,1.433186259,True
11148,TTO,2001,3.713286141,True
11149,TUN,2001,2.694733173,True
11150,TUR,2001,-6.915473159,True
11151,TUV,2001,-0.438138953,True
11152,TZA,2001,3.250579618,True
11153,UGA,2001,2.014737627,True
11154,UKR,2001,9.7965755,True
11155,UMC,2001,2.431438953,True
11156,URY,2001,-4.080389786,True
11157,USA,2001,-0.038731926,True
11158,UZB,2001,2.904964585,True
11159,VCT,2001,1.787674921,True
11160,VEN,2001,1.518340926,True
11161,VGB,2001,,True
11162,VIR,2001,,True
11163,VNM,2001,5.082401005,True
11164,VUT,2001,-5.799608774,True
11165,WLD,2001,0.673878459,True
11166,WSM,2001,6.521819544,True
11167,XKX,2001,,True
11168,YEM,2001,0.714060019,True
11169,ZAF,2001,1.821084061,True
11170,ZMB,2001,2.179818032,True
11171,ZWE,2001,0.763068912,True
11172,ABW,2002,-1.628099152,True
11173,AFE,2002,1.163241721,True
11174,AFG,2002,22.02019027,True
11175,AFW,2002,6.926699839,True
11176,AGO,2002,9.857802363,True
11177,ALB,2002,4.850475334,True
11178,AND,2002,3.518284734,True
11179,ARB,2002,-1.164699571,True
11180,ARE,2002,-3.604506378,True
11181,ARG,2002,-11.84231382,True
11182,ARM,2002,13.62452653,True
11183,ASM,2002,,True
11184,ATG,2002,-0.235746475,True
11185,AUS,2002,2.803479629,True
11186,AUT,2002,0.986311884,True
11187,AZE,2002,8.625351066,True
11188,BDI,2002,1.542047071,True
11189,BEL,2002,1.251994086,True
11190,BEN,2002,1.509640257,True
11191,BFA,2002,1.17736897,True
11192,BGD,2002,2.242860585,True
11193,BGR,2002,8.195216445,True
11194,BHR,2002,-3.812875136,True
11195,BHS,2002,1.534862932,True
11196,BIH,2002,4.812674722,True
11197,BLR,2002,5.716082436,True
11198,BLZ,2002,2.255905949,True
11199,BMU,2002,-1.913785699,True
11200,BOL,2002,0.785766491,True
11201,BRA,2002,1.782043084,True
11202,BRB,2002,0.129979626,True
11203,BRN,2002,1.896876858,True
11204,BTN,2002,8.035595069,True
11205,BWA,2002,4.093208374,True
11206,CAF,2002,1.376905662,True
11207,CAN,2002,1.887964846,True
11208,CEB,2002,4.221558344,True
11209,CHE,2002,-0.826280428,True
11210,CHI,2002,,True
11211,CHL,2002,2.069918863,True
11212,CHN,2002,8.404879975,True
11213,CIV,2002,-5.211739304,True
11214,CMR,2002,1.712959815,True
11215,COD,2002,-0.150938086,True
11216,COG,2002,2.140086357,True
11217,COL,2002,0.939608607,True
11218,COM,2002,0.182415694,True
11219,CPV,2002,3.729072616,True
11220,CRI,2002,1.722959919,True
11221,CSS,2002,1.163717772,True
11222,CUB,2002,1.122781327,True
11223,CUW,2002,0.274293371,True
11224,CYM,2002,,True
11225,CYP,2002,2.541064553,True
11226,CZE,2002,1.709469581,True
11227,DEU,2002,-0.395913781,True
11228,DJI,2002,,True
11229,DMA,2002,-2.940283885,True
11230,DNK,2002,0.136096455,True
11231,DOM,2002,2.937492485,True
11232,DZA,2002,4.007050315,True
11233,EAP,2002,7.102402207,True
11234,EAR,2002,0.139472308,True
11235,EAS,2002,3.503665616,True
11236,ECA,2002,5.936573269,True
11237,ECS,2002,1.38604156,True
11238,ECU,2002,3.109353937,True
11239,EGY,2002,0.258696268,True
11240,EMU,2002,0.461210072,True
11241,ERI,2002,-0.476857823,True
11242,ESP,2002,1.314141243,True
11243,EST,2002,7.612499711,True
11244,ETH,2002,-1.528858941,True
11245,EUU,2002,0.866437827,True
11246,FCS,2002,2.262360154,True
11247,FIN,2002,1.441153953,True
11248,FJI,2002,2.183332708,True
11249,FRA,2002,0.335618994,True
11250,FRO,2002,,True
11251,FSM,2002,0.472782028,True
11252,GAB,2002,-2.885012358,True
11253,GBR,2002,1.365632869,True
11254,GEO,2002,6.424652844,True
11255,GHA,2002,1.665263905,True
11256,GIB,2002,,True
11257,GIN,2002,3.538704716,True
11258,GMB,2002,-5.812879006,True
11259,GNB,2002,1.400140437,True
11260,GNQ,2002,12.25859742,True
11261,GRC,2002,4.300106546,True
11262,GRD,2002,3.039428951,True
11263,GRL,2002,-1.424258359,True
11264,GTM,2002,1.48647617,True
11265,GUM,2002,,True
11266,GUY,2002,1.241884081,True
11267,HIC,2002,1.125584024,True
11268,HKG,2002,1.207512787,True
11269,HND,2002,1.049911662,True
11270,HPC,2002,0.916953861,True
11271,HRV,2002,5.741059062,True
11272,HTI,2002,-0.729374656,True
11273,HUN,2002,5.039963844,True
11274,IBD,2002,3.386453017,True
11275,IBT,2002,3.159889759,True
11276,IDA,2002,2.923998867,True
11277,IDB,2002,4.300356826,True
11278,IDN,2002,3.092309299,True
11279,IDX,2002,1.614444193,True
11280,IMN,2002,5.10192251,True
11281,IND,2002,1.940705485,True
11282,INX,2002,,True
11283,IRL,2002,4.129756702,True
11284,IRN,2002,7.190009759,True
11285,IRQ,2002,-11.05826962,True
11286,ISL,2002,-0.334077504,True
11287,ISR,2002,-2.112959938,True
11288,ITA,2002,0.120722346,True
11289,JAM,2002,1.372731494,True
11290,JOR,2002,3.576764715,True
11291,JPN,2002,-0.190392014,True
11292,KAZ,2002,9.231057778,True
11293,KEN,2002,-2.56736281,True
11294,KGZ,2002,-0.931496131,True
11295,KHM,2002,4.638623567,True
11296,KIR,2002,-0.67383949,True
11297,KNA,2002,0.797218806,True
11298,KOR,2002,7.10433311,True
11299,KWT,2002,0.421240898,True
11300,LAC,2002,-0.971560448,True
11301,LAO,2002,4.230976003,True
11302,LBN,2002,1.9961503,True
11303,LBR,2002,1.099389235,True
11304,LBY,2002,-2.842677837,True
11305,LCA,2002,-0.455758269,True
11306,LCN,2002,-0.871801313,True
11307,LDC,2002,2.732636014,True
11308,LIC,2002,1.897068244,True
11309,LIE,2002,-2.463114463,True
11310,LKA,2002,2.886539155,True
11311,LMC,2002,2.524963015,True
11312,LMY,2002,3.162095918,True
11313,LSO,2002,1.035599997,True
11314,LTE,2002,5.265663175,True
11315,LTU,2002,7.579996013,True
11316,LUX,2002,2.149609899,True
11317,LVA,2002,8.923682993,True
11318,MAC,2002,7.792238164,True
11319,MAF,2002,,True
11320,MAR,2002,2.334860557,True
11321,MCO,2002,1.104397223,True
11322,MDA,2002,8.049932249,True
11323,MDG,2002,-14.98820051,True
11324,MDV,2002,5.484724314,True
11325,MEA,2002,-0.068327319,True
11326,MEX,2002,-1.660630535,True
11327,MHL,2002,3.027175496,True
11328,MIC,2002,3.287733474,True
11329,MKD,2002,2.233456599,True
11330,MLI,2002,-0.047718336,True
11331,MLT,2002,1.978025972,True
11332,MMR,2002,10.90722713,True
11333,MNA,2002,1.326418524,True
11334,MNE,2002,1.496373122,True
11335,MNG,2002,3.395455999,True
11336,MNP,2002,,True
11337,MOZ,2002,7.23540386,True
11338,MRT,2002,-0.835751866,True
11339,MUS,2002,0.911910217,True
11340,MWI,2002,-0.760072948,True
11341,MYS,2002,2.87262555,True
11342,NAC,2002,0.845649562,True
11343,NAM,2002,2.963313565,True
11344,NCL,2002,,True
11345,NER,2002,1.277955097,True
11346,NGA,2002,12.21038628,True
11347,NIC,2002,-0.460685992,True
11348,NLD,2002,-0.392036887,True
11349,NOR,2002,0.832308717,True
11350,NPL,2002,-1.390743608,True
11351,NRU,2002,-9.542645711,True
11352,NZL,2002,2.910489655,True
11353,OED,2002,0.789396609,True
11354,OMN,2002,-1.927095994,True
11355,OSS,2002,1.341734056,True
11356,PAK,2002,0.110981031,True
11357,PAN,2002,0.549728201,True
11358,PER,2002,4.202936083,True
11359,PHL,2002,1.634409567,True
11360,PLW,2002,4.203094791,True
11361,PNG,2002,-3.454936025,True
11362,POL,2002,1.948404863,True
11363,PRE,2002,2.833470117,True
11364,PRI,2002,0.78642427,True
11365,PRK,2002,,True
11366,PRT,2002,0.220543339,True
11367,PRY,2002,-1.420732436,True
11368,PSE,2002,-14.69622458,True
11369,PSS,2002,0.737593836,True
11370,PST,2002,1.016668171,True
11371,PYF,2002,-0.650790591,True
11372,QAT,2002,2.166689179,True
11373,ROU,2002,7.655869434,True
11374,RUS,2002,5.182750238,True
11375,RWA,2002,11.66824451,True
11376,SAS,2002,1.778366683,True
11377,SAU,2002,-5.509643753,True
11378,SDN,2002,3.046408525,True
11379,SEN,2002,-2.352866649,True
11380,SGP,2002,2.979229621,True
11381,SLB,2002,-4.614979566,True
11382,SLE,2002,19.43067388,True
11383,SLV,2002,1.257831269,True
11384,SMR,2002,-0.959002843,True
11385,SOM,2002,3.668034471,True
11386,SRB,2002,6.589375016,True
11387,SSA,2002,3.536948417,True
11388,SSD,2002,,True
11389,SSF,2002,3.531295624,True
11390,SST,2002,1.304553114,True
11391,STP,2002,0.914792646,True
11392,SUR,2002,0.73158313,True
11393,SVK,2002,4.455219152,True
11394,SVN,2002,3.154679658,True
11395,SWE,2002,1.945361697,True
11396,SWZ,2002,3.554765643,True
11397,SXM,2002,,True
11398,SYC,2002,-1.834806954,True
11399,SYR,2002,1.473281818,True
11400,TCA,2002,,True
11401,TCD,2002,4.777308788,True
11402,TEA,2002,7.097053493,True
11403,TEC,2002,5.063586107,True
11404,TGO,2002,1.220213333,True
11405,THA,2002,5.132750097,True
11406,TJK,2002,8.691575719,True
11407,TKM,2002,-1.719936862,True
11408,TLA,2002,-0.937734253,True
11409,TLS,2002,-13.80414065,True
11410,TMN,2002,1.441941406,True
11411,TON,2002,3.840096828,True
11412,TSA,2002,1.778366683,True
11413,TSS,2002,3.531295624,True
11414,TTO,2002,7.414533701,True
11415,TUN,2002,0.287760874,True
11416,TUR,2002,5.171807671,True
11417,TUV,2002,9.102695427,True
11418,TZA,2002,4.363687275,True
11419,UGA,2002,5.380390553,True
11420,UKR,2002,6.269264831,True
11421,UMC,2002,3.850319222,True
11422,URY,2002,-7.861902406,True
11423,USA,2002,0.761236853,True
11424,UZB,2002,2.705759739,True
11425,VCT,2002,5.485251176,True
11426,VEN,2002,-10.48874552,True
11427,VGB,2002,,True
11428,VIR,2002,,True
11429,VNM,2002,5.237176923,True
11430,VUT,2002,-7.537105175,True
11431,WLD,2002,0.983769416,True
11432,WSM,2002,4.904547374,True
11433,XKX,2002,,True
11434,YEM,2002,0.897556694,True
11435,ZAF,2002,2.72292924,True
11436,ZMB,2002,1.338194901,True
11437,ZWE,2002,-9.766459246,True
11438,ABW,2003,-0.033839442,True
11439,AFE,2003,0.294752434,True
11440,AFG,2003,2.345671636,True
11441,AFW,2003,2.617098589,True
11442,AGO,2003,-0.545677505,True
11443,ALB,2003,5.924211542,True
11444,AND,2003,4.032707486,True
11445,ARB,2003,1.867930096,True
11446,ARE,2003,2.685563312,True
11447,ARG,2003,7.71839038,True
11448,ARM,2003,14.61970149,True
11449,ASM,2003,1.126789855,True
11450,ATG,2003,4.916484162,True
11451,AUS,2003,1.911812545,True
11452,AUT,2003,0.650068265,True
11453,AZE,2003,9.376460364,True
11454,BDI,2003,-4.295388278,True
11455,BEL,2003,0.61585263,True
11456,BEN,2003,0.336976511,True
11457,BFA,2003,4.492946881,True
11458,BGD,2003,3.226324776,True
11459,BGR,2003,6.074061736,True
11460,BHR,2003,-1.20657129,True
11461,BHS,2003,-2.442848949,True
11462,BIH,2003,4.102761911,True
11463,BLR,2003,7.794917865,True
11464,BLZ,2003,6.43585885,True
11465,BMU,2003,3.006253556,True
11466,BOL,2003,1.005158394,True
11467,BRA,2003,-0.045832831,True
11468,BRB,2003,1.549609048,True
11469,BRN,2003,1.629718103,True
11470,BTN,2003,5.546187371,True
11471,BWA,2003,2.800973794,True
11472,CAF,2003,-7.634166428,True
11473,CAN,2003,0.895018593,True
11474,CEB,2003,4.339976505,True
11475,CHE,2003,-0.771333169,True
11476,CHI,2003,,True
11477,CHL,2003,3.6330153,True
11478,CHN,2003,9.354776644,True
11479,CIV,2003,-7.071018377,True
11480,CMR,2003,2.61581879,True
11481,COD,2003,2.538250029,True
11482,COG,2003,-1.965648239,True
11483,COL,2003,2.362829396,True
11484,COM,2003,0.155146642,True
11485,CPV,2003,2.781690963,True
11486,CRI,2003,2.727286944,True
11487,CSS,2003,0.900286649,True
11488,CUB,2003,3.49676185,True
11489,CUW,2003,-1.758681697,True
11490,CYM,2003,,True
11491,CYP,2003,1.38361898,True
11492,CZE,2003,3.330406372,True
11493,DEU,2003,-0.58498367,True
11494,DJI,2003,,True
11495,DMA,2003,6.098625813,True
11496,DNK,2003,0.168251981,True
11497,DOM,2003,-2.756046619,True
11498,DZA,2003,5.093332126,True
11499,EAP,2003,8.029312078,True
11500,EAR,2003,3.375285606,True
11501,EAS,2003,4.120627165,True
11502,ECA,2003,6.118283443,True
11503,ECS,2003,1.552968232,True
11504,ECU,2003,1.085416927,True
11505,EGY,2003,1.053582468,True
11506,EMU,2003,0.215888162,True
11507,ERI,2003,-6.594920166,True
11508,ESP,2003,1.09441165,True
11509,EST,2003,8.273723584,True
11510,ETH,2003,-5.072886523,True
11511,EUU,2003,0.58029875,True
11512,FCS,2003,-1.408713537,True
11513,FIN,2003,1.768834943,True
11514,FJI,2003,0.039650228,True
11515,FRA,2003,0.2578668,True
11516,FRO,2003,,True
11517,FSM,2003,1.719563567,True
11518,GAB,2003,-0.505326252,True
11519,GBR,2003,2.673143353,True
11520,GEO,2003,11.80961069,True
11521,GHA,2003,2.397606595,True
11522,GIB,2003,,True
11523,GIN,2003,-0.996648465,True
11524,GMB,2003,4.030268925,True
11525,GNB,2003,-2.516331369,True
11526,GNQ,2003,7.247865427,True
11527,GRC,2003,5.544647157,True
11528,GRD,2003,8.981416698,True
11529,GRL,2003,4.143053963,True
11530,GTM,2003,0.276550484,True
11531,GUM,2003,0.371012547,True
11532,GUY,2003,-0.560476506,True
11533,HIC,2003,1.766652746,True
11534,HKG,2003,3.259922547,True
11535,HND,2003,1.898504218,True
11536,HPC,2003,0.911917727,True
11537,HRV,2003,5.538321714,True
11538,HTI,2003,1.682003464,True
11539,HUN,2003,4.372780362,True
11540,IBD,2003,4.774424491,True
11541,IBT,2003,4.377920835,True
11542,IDA,2003,2.42313973,True
11543,IDB,2003,2.466156996,True
11544,IDN,2003,3.402445952,True
11545,IDX,2003,2.359232362,True
11546,IMN,2003,4.948813898,True
11547,IND,2003,6.005799643,True
11548,INX,2003,,True
11549,IRL,2003,1.349387184,True
11550,IRN,2003,7.441801271,True
11551,IRQ,2003,-38.53821829,True
11552,ISL,2003,1.43779619,True
11553,ISR,2003,-0.350474757,True
11554,ITA,2003,-0.377262168,True
11555,JAM,2003,3.039978039,True
11556,JOR,2003,1.880237385,True
11557,JPN,2003,1.318091962,True
11558,KAZ,2003,8.670445249,True
11559,KEN,2003,-0.194798007,True
11560,KGZ,2003,5.91391848,True
11561,KHM,2003,8.62974314,True
11562,KIR,2003,-3.572676412,True
11563,KNA,2003,-4.257944202,True
11564,KOR,2003,2.614039827,True
11565,KWT,2003,14.55079769,True
11566,LAC,2003,1.092119924,True
11567,LAO,2003,4.446458589,True
11568,LBN,2003,1.812783456,True
11569,LBR,2003,-30.69935303,True
11570,LBY,2003,10.78387218,True
11571,LCA,2003,3.410539377,True
11572,LCN,2003,1.145307784,True
11573,LDC,2003,2.459344363,True
11574,LIC,2003,1.824918253,True
11575,LIE,2003,-3.045404108,True
11576,LKA,2003,5.166252546,True
11577,LMC,2003,3.989119926,True
11578,LMY,2003,4.310112178,True
11579,LSO,2003,5.066495129,True
11580,LTE,2003,6.126590193,True
11581,LTU,2003,11.45354316,True
11582,LUX,2003,1.379893359,True
11583,LVA,2003,9.48207451,True
11584,MAC,2003,10.33226598,True
11585,MAF,2003,,True
11586,MAR,2003,4.797592794,True
11587,MCO,2003,1.237416135,True
11588,MDA,2003,6.900611284,True
11589,MDG,2003,6.614147364,True
11590,MDV,2003,11.8797349,True
11591,MEA,2003,2.490595521,True
11592,MEX,2003,-0.219450145,True
11593,MHL,2003,-1.969618743,True
11594,MIC,2003,4.46920045,True
11595,MKD,2003,2.092822453,True
11596,MLI,2003,5.704769468,True
11597,MLT,2003,3.014468683,True
11598,MMR,2003,12.78394475,True
11599,MNA,2003,0.43772647,True
11600,MNE,2003,2.074413797,True
11601,MNG,2003,5.652308562,True
11602,MNP,2003,2.424546649,True
11603,MOZ,2003,4.817431122,True
11604,MRT,2003,4.509219376,True
11605,MUS,2003,5.161670448,True
11606,MWI,2003,3.092548355,True
11607,MYS,2003,3.314667348,True
11608,NAC,2003,1.83410108,True
11609,NAM,2003,2.745127953,True
11610,NCL,2003,,True
11611,NER,2003,-1.404926333,True
11612,NGA,2003,4.428334675,True
11613,NIC,2003,1.319553608,True
11614,NLD,2003,-0.373331355,True
11615,NOR,2003,0.354567463,True
11616,NPL,2003,2.489263454,True
11617,NRU,2003,0.513939017,True
11618,NZL,2003,2.682342356,True
11619,OED,2003,1.306208716,True
11620,OMN,2003,-3.297594609,True
11621,OSS,2003,2.80662358,True
11622,PAK,2003,2.949225643,True
11623,PAN,2003,3.104742454,True
11624,PER,2003,3.061176765,True
11625,PHL,2003,3.02447665,True
11626,PLW,2003,-3.991255063,True
11627,PNG,2003,-1.172314468,True
11628,POL,2003,3.593265477,True
11629,PRE,2003,-3.65164841,True
11630,PRI,2003,-0.009183943,True
11631,PRK,2003,,True
11632,PRT,2003,-1.30174198,True
11633,PRY,2003,3.04557479,True
11634,PSE,2003,11.13917267,True
11635,PSS,2003,0.62869379,True
11636,PST,2003,1.520797714,True
11637,PYF,2003,0.559535345,True
11638,QAT,2003,-0.942747091,True
11639,ROU,2003,3.081963843,True
11640,RUS,2003,7.787967524,True
11641,RWA,2003,-0.019686845,True
11642,SAS,2003,5.239002664,True
11643,SAU,2003,3.697853325,True
11644,SDN,2003,3.476626013,True
11645,SEN,2003,3.08280432,True
11646,SGP,2003,6.101275546,True
11647,SLB,2003,4.584968909,True
11648,SLE,2003,5.122375589,True
11649,SLV,2003,1.362756612,True
11650,SMR,2003,2.55977184,True
11651,SOM,2003,3.729896838,True
11652,SRB,2003,4.831411407,True
11653,SSA,2003,1.294551839,True
11654,SSD,2003,,True
11655,SSF,2003,1.284675352,True
11656,SST,2003,2.323251579,True
11657,STP,2003,5.551387914,True
11658,SUR,2003,4.229683655,True
11659,SVK,2003,4.925739181,True
11660,SVN,2003,3.132826585,True
11661,SWE,2003,1.502556729,True
11662,SWZ,2003,3.173298361,True
11663,SXM,2003,,True
11664,SYC,2003,-4.81617833,True
11665,SYR,2003,4.681741717,True
11666,TCA,2003,,True
11667,TCD,2003,10.2279881,True
11668,TEA,2003,8.025160482,True
11669,TEC,2003,6.157577194,True
11670,TGO,2003,4.050459801,True
11671,THA,2003,6.194936232,True
11672,TJK,2003,8.884446444,True
11673,TKM,2003,1.264542376,True
11674,TLA,2003,1.192771884,True
11675,TLS,2003,-6.206340595,True
11676,TMN,2003,0.37713827,True
11677,TON,2003,-0.513277114,True
11678,TSA,2003,5.239002664,True
11679,TSS,2003,1.284675352,True
11680,TTO,2003,13.86840375,True
11681,TUN,2003,3.661605932,True
11682,TUR,2003,4.54245413,True
11683,TUV,2003,-5.05818777,True
11684,TZA,2003,3.893442537,True
11685,UGA,2003,3.163140555,True
11686,UKR,2003,10.3374845,True
11687,UMC,2003,4.952133125,True
11688,URY,2003,0.734039112,True
11689,USA,2003,1.915882478,True
11690,UZB,2003,2.970712202,True
11691,VCT,2003,6.885593513,True
11692,VEN,2003,-9.38351089,True
11693,VGB,2003,,True
11694,VIR,2003,-0.392409019,True
11695,VNM,2003,5.835561007,True
11696,VUT,2003,1.751597447,True
11697,WLD,2003,1.772555258,True
11698,WSM,2003,4.668494152,True
11699,XKX,2003,,True
11700,YEM,2003,0.743278419,True
11701,ZAF,2003,1.928224901,True
11702,ZMB,2003,3.676858876,True
11703,ZWE,2003,-17.97676255,True
11704,ABW,2004,5.026911516,True
11705,AFE,2004,2.803786788,True
11706,AFG,2004,-2.148212285,True
11707,AFW,2004,4.975838586,True
11708,AGO,2004,7.032772669,True
11709,ALB,2004,5.956569596,True
11710,AND,2004,1.095400014,True
11711,ARB,2004,6.56825162,True
11712,ARE,2004,3.715510693,True
11713,ARG,2004,7.92951713,True
11714,ARM,2004,11.11449019,True
11715,ASM,2004,0.680220537,True
11716,ATG,2004,4.64483063,True
11717,AUS,2004,3.115856922,True
11718,AUT,2004,1.930896642,True
11719,AZE,2004,8.301538479,True
11720,BDI,2004,0.997721141,True
11721,BEL,2004,3.123931372,True
11722,BEN,2004,1.280779944,True
11723,BFA,2004,1.24360967,True
11724,BGD,2004,3.81635685,True
11725,BGR,2004,7.317404312,True
11726,BHR,2004,-0.710583726,True
11727,BHS,2004,-0.353931311,True
11728,BIH,2004,7.289052143,True
11729,BLR,2004,12.21261827,True
11730,BLZ,2004,1.730993286,True
11731,BMU,2004,2.044833778,True
11732,BOL,2004,2.435011684,True
11733,BRA,2004,4.571693673,True
11734,BRB,2004,0.834159025,True
11735,BRN,2004,-1.675105363,True
11736,BTN,2004,3.075106578,True
11737,BWA,2004,0.920692082,True
11738,CAF,2004,3.726251828,True
11739,CAN,2004,2.135815594,True
11740,CEB,2004,6.170069903,True
11741,CHE,2004,1.998132056,True
11742,CHI,2004,,True
